,subject,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
2631,1622.0,0.0,2.0,0.0,0.08695652,0.014492754,0.2173913,0.036231883,0.34057972,0.050724637,0.4710145,0.0942029,0.5869565,0.18115942,0.67391306,0.2826087,0.7463768,0.38405797,0.8115942,0.49275362,0.82608694,0.6086956,0.8043478,0.7173913,0.7463768,0.81884056,0.6666667,0.89855075,0.57246375,0.9492754,0.44927537,0.9710145,0.32608697,0.98550725,0.20289855,1.0,0.06521739,0.07971015,0.036231883,0.1521739,0.0,0.23188406,0.007246377,0.3115942,0.02173913,0.39130434,0.050724637,0.557971,0.050724637,0.64492756,0.02173913,0.7246377,0.0,0.8115942,0.0,0.884058,0.036231883,0.4710145,0.1594203,0.4710145,0.23188406,0.4710145,0.3115942,0.47826087,0.38405797,0.39855072,0.44927537,0.4347826,0.46376812,0.47826087,0.4710145,0.51449275,0.46376812,0.557971,0.44927537,0.1884058,0.1594203,0.24637681,0.13768116,0.3043478,0.13768116,0.3478261,0.18115942,0.29710144,0.1884058,0.23913044,0.1884058,0.6086956,0.17391305,0.65217394,0.13768116,0.71014494,0.13768116,0.76811594,0.1594203,0.7173913,0.1884058,0.6594203,0.1884058,0.3188406,0.5942029,0.38405797,0.5797101,0.442029,0.5652174,0.47826087,0.5797101,0.5217391,0.5652174,0.57246375,0.57246375,0.64492756,0.5797101,0.5797101,0.6304348,0.5289855,0.65217394,0.48550725,0.6594203,0.442029,0.6594203,0.38405797,0.6376812,0.34057972,0.60144925,0.442029,0.6086956,0.47826087,0.6086956,0.5217391,0.60144925,0.615942,0.5869565,0.5217391,0.6086956,0.48550725,0.615942,0.442029,0.6086956
2632,1622.0,0.0,2.0,0.0,0.07971015,0.014492754,0.21014492,0.036231883,0.33333334,0.050724637,0.46376812,0.0942029,0.5797101,0.17391305,0.6666667,0.2753623,0.7463768,0.36956522,0.81884056,0.48550725,0.8333333,0.60144925,0.81884056,0.71014494,0.7463768,0.8115942,0.67391306,0.89855075,0.57246375,0.942029,0.44927537,0.9637681,0.32608697,0.98550725,0.19565217,1.0,0.06521739,0.0942029,0.028985508,0.1594203,0.0,0.23913044,0.007246377,0.3115942,0.02173913,0.39130434,0.050724637,0.5652174,0.050724637,0.6376812,0.028985508,0.7173913,0.007246377,0.8043478,0.0,0.8768116,0.028985508,0.4710145,0.16666667,0.4710145,0.24637681,0.4710145,0.32608697,0.4710145,0.4057971,0.39855072,0.46376812,0.4347826,0.4710145,0.47826087,0.48550725,0.51449275,0.4710145,0.557971,0.45652175,0.19565217,0.1594203,0.24637681,0.13768116,0.3043478,0.13768116,0.3478261,0.17391305,0.29710144,0.1884058,0.23913044,0.18115942,0.6086956,0.18115942,0.65217394,0.14492753,0.71014494,0.13768116,0.76811594,0.1594203,0.7173913,0.18115942,0.6594203,0.1884058,0.3115942,0.5869565,0.3768116,0.5797101,0.442029,0.57246375,0.47826087,0.5797101,0.51449275,0.5652174,0.5797101,0.57246375,0.64492756,0.5797101,0.5797101,0.6376812,0.5217391,0.6594203,0.47826087,0.6666667,0.4347826,0.6594203,0.3768116,0.6376812,0.33333334,0.60144925,0.442029,0.6086956,0.47826087,0.615942,0.5217391,0.6086956,0.615942,0.5942029,0.5217391,0.615942,0.47826087,0.6231884,0.442029,0.615942
2633,1622.0,0.0,4.0,0.0,0.08759124,0.01459854,0.21167883,0.03649635,0.33576643,0.05109489,0.459854,0.09489051,0.57664233,0.17518248,0.67153287,0.270073,0.7518248,0.3649635,0.82481754,0.47445256,0.84671533,0.5912409,0.82481754,0.7007299,0.7591241,0.8029197,0.6788321,0.890511,0.57664233,0.94160587,0.459854,0.96350366,0.33576643,0.98540145,0.20437956,1.0,0.0729927,0.09489051,0.02919708,0.16058394,0.0,0.24087591,0.0,0.3138686,0.02189781,0.38686132,0.05109489,0.5620438,0.05109489,0.63503647,0.02189781,0.71532845,0.0,0.8029197,0.0,0.8759124,0.02919708,0.46715328,0.16058394,0.46715328,0.24817519,0.46715328,0.33576643,0.46715328,0.42335767,0.3941606,0.46715328,0.43065694,0.48175183,0.47445256,0.49635038,0.5109489,0.48175183,0.55474454,0.46715328,0.18978103,0.15328467,0.24087591,0.13138686,0.30656934,0.13868614,0.35036495,0.17518248,0.2919708,0.18248175,0.23357664,0.18248175,0.60583943,0.17518248,0.649635,0.13868614,0.7080292,0.13868614,0.76642334,0.15328467,0.71532845,0.18248175,0.6569343,0.18978103,0.29927006,0.5912409,0.37226278,0.5839416,0.43065694,0.5693431,0.47445256,0.57664233,0.5109489,0.5693431,0.5693431,0.57664233,0.649635,0.5839416,0.57664233,0.6423358,0.5109489,0.66423357,0.47445256,0.66423357,0.43065694,0.66423357,0.37226278,0.6423358,0.32846716,0.5985401,0.43065694,0.6131387,0.47445256,0.620438,0.5109489,0.6131387,0.620438,0.5912409,0.5109489,0.6131387,0.47445256,0.620438,0.43065694,0.6131387
2634,1622.0,0.0,6.0,0.0,0.12598425,0.007874016,0.25984251,0.023622047,0.38582677,0.03937008,0.51968503,0.08661418,0.63779527,0.18110237,0.7401575,0.27559054,0.8267717,0.38582677,0.9055118,0.503937,0.92913383,0.62204725,0.9055118,0.7322835,0.8346457,0.8346457,0.7480315,0.9133858,0.6456693,0.96062994,0.51968503,0.984252,0.39370078,0.992126,0.25984251,1.0,0.13385826,0.09448819,0.047244094,0.15748031,0.007874016,0.24409449,0.0,0.32283464,0.023622047,0.4015748,0.05511811,0.5826772,0.03937008,0.6692913,0.015748031,0.7480315,0.0,0.8346457,0.007874016,0.9055118,0.047244094,0.48818898,0.17322835,0.48818898,0.26771653,0.48818898,0.36220473,0.48818898,0.46456692,0.4015748,0.511811,0.44094488,0.52755904,0.48818898,0.53543305,0.52755904,0.51968503,0.5748032,0.503937,0.18897638,0.17322835,0.24409449,0.1496063,0.30708662,0.1496063,0.35433072,0.19685039,0.2913386,0.19685039,0.23622048,0.19685039,0.63779527,0.19685039,0.68503934,0.1496063,0.7480315,0.1496063,0.8110236,0.17322835,0.7559055,0.19685039,0.6929134,0.20472442,0.31496063,0.6535433,0.38582677,0.62992126,0.44094488,0.62204725,0.48031497,0.62992126,0.52755904,0.61417323,0.5905512,0.62992126,0.6692913,0.63779527,0.5984252,0.6929134,0.53543305,0.71653545,0.48818898,0.72440946,0.44094488,0.72440946,0.37795275,0.7007874,0.3464567,0.6614173,0.44094488,0.6692913,0.48031497,0.6692913,0.52755904,0.6614173,0.63779527,0.6456693,0.52755904,0.6692913,0.48818898,0.6771653,0.44094488,0.6692913
1190,199.0,-1.0,0.0,0.028938906,0.21221864,0.019292604,0.3215434,0.009646302,0.4340836,0.0,0.54662377,0.009646302,0.6559486,0.057877813,0.7491961,0.14469454,0.8135048,0.24115756,0.88102895,0.35691318,0.92282957,0.48553056,0.93247586,0.61093247,0.9067524,0.7266881,0.8681672,0.8199357,0.80707395,0.88102895,0.7170418,0.92282957,0.6141479,0.9614148,0.51446944,1.0,0.40836012,0.13504823,0.07073955,0.20257235,0.01607717,0.28938907,0.0,0.37942123,0.01607717,0.45980707,0.05466238,0.58842444,0.09003215,0.6784566,0.08038585,0.77813506,0.09967846,0.8585209,0.14790997,0.903537,0.22508039,0.50482315,0.14790997,0.488746,0.18649517,0.47588426,0.22186495,0.4630225,0.2636656,0.35691318,0.35369775,0.39871383,0.3697749,0.44051448,0.3858521,0.49196142,0.3858521,0.54340833,0.38906753,0.20900321,0.1607717,0.2636656,0.1414791,0.3215434,0.14790997,0.3697749,0.18327974,0.3118971,0.18327974,0.2540193,0.17684887,0.6334405,0.23151125,0.69453377,0.21543409,0.7524116,0.23151125,0.8006431,0.27009645,0.7395498,0.27009645,0.68167204,0.2540193,0.23794213,0.5530547,0.3022508,0.46945336,0.37942123,0.44051448,0.42765275,0.45980707,0.4790997,0.45980707,0.54662377,0.511254,0.6012862,0.61736333,0.5273312,0.659164,0.45016077,0.6688103,0.39871383,0.66237944,0.34726688,0.65273315,0.27974278,0.61736333,0.27009645,0.54662377,0.37299034,0.49196142,0.42122185,0.5016077,0.46945336,0.5080386,0.5659164,0.59807074,0.4630225,0.61093247,0.41157556,0.60771704,0.3601286,0.5948553
1191,199.0,-1.0,1.0,0.015625,0.03515625,0.0078125,0.1640625,0.0,0.29296875,0.01171875,0.41796875,0.0546875,0.52734375,0.125,0.62109375,0.21484375,0.70703125,0.30078125,0.78515625,0.3984375,0.82421875,0.5,0.81640625,0.6015625,0.76171875,0.70703125,0.70703125,0.8046875,0.63671875,0.87890625,0.55078125,0.92578125,0.44140625,0.96484375,0.328125,1.0,0.20703125,0.15234375,0.02734375,0.2421875,0.0,0.3359375,0.0078125,0.42578125,0.03515625,0.5078125,0.078125,0.6484375,0.10546875,0.73046875,0.08984375,0.8203125,0.09765625,0.8984375,0.12109375,0.94921875,0.17578125,0.55859375,0.171875,0.546875,0.25390625,0.53515625,0.3359375,0.5234375,0.41796875,0.40625,0.4375,0.453125,0.4609375,0.5,0.484375,0.55078125,0.4765625,0.6015625,0.46875,0.2421875,0.109375,0.30859375,0.09765625,0.37109375,0.109375,0.41796875,0.16015625,0.35546875,0.15625,0.29296875,0.140625,0.671875,0.20703125,0.73046875,0.171875,0.79296875,0.18359375,0.84375,0.21875,0.78515625,0.2265625,0.7265625,0.21875,0.265625,0.51171875,0.3515625,0.5078125,0.43359375,0.515625,0.484375,0.53125,0.53515625,0.52734375,0.6015625,0.546875,0.66015625,0.57421875,0.58203125,0.640625,0.51171875,0.671875,0.45703125,0.66796875,0.40234375,0.65234375,0.328125,0.6015625,0.296875,0.5234375,0.42578125,0.5390625,0.4765625,0.5546875,0.52734375,0.5546875,0.62890625,0.578125,0.5234375,0.61328125,0.46875,0.61328125,0.41796875,0.59765625
1192,199.0,-1.0,2.0,0.0,0.055555556,0.0030864198,0.2037037,0.018518519,0.34567901,0.040123455,0.4814815,0.086419754,0.6080247,0.16975309,0.7222222,0.27160493,0.81790125,0.37654322,0.90123457,0.4814815,0.9259259,0.5833333,0.8981481,0.6666667,0.8117284,0.75308645,0.72839504,0.8425926,0.6419753,0.9074074,0.54012346,0.9506173,0.42901236,0.9722222,0.31790122,0.9907407,0.20061728,0.12345679,0.07098766,0.21296297,0.018518519,0.32407406,0.0,0.4351852,0.015432099,0.537037,0.061728396,0.72530866,0.07716049,0.80864197,0.052469134,0.89506173,0.049382716,0.9691358,0.074074075,1.0,0.14197531,0.6296296,0.17592593,0.6234568,0.2685185,0.61728394,0.36419752,0.6111111,0.45987654,0.4722222,0.48765433,0.5277778,0.50308645,0.58641976,0.5277778,0.6388889,0.5123457,0.6851852,0.5,0.24691358,0.13580246,0.3148148,0.10185185,0.39506173,0.11111111,0.4537037,0.17901234,0.38271606,0.18518518,0.30246913,0.17283951,0.7191358,0.20061728,0.77469134,0.14197531,0.84876543,0.14506173,0.90123457,0.18518518,0.8518519,0.21296297,0.7808642,0.21296297,0.27160493,0.5493827,0.3888889,0.56790125,0.5,0.57098764,0.55864197,0.58641976,0.6111111,0.5771605,0.67901236,0.5833333,0.74691355,0.5740741,0.6666667,0.6944444,0.5925926,0.75,0.5308642,0.7592593,0.46604937,0.75308645,0.36419752,0.69135803,0.30246913,0.5648148,0.49382716,0.5925926,0.55246913,0.60493827,0.6080247,0.59876543,0.70679015,0.5925926,0.59876543,0.6851852,0.54012346,0.7006173,0.47839507,0.69753087
1193,199.0,-1.0,2.0,0.0,0.088435374,0.027210884,0.23129252,0.06122449,0.3605442,0.09863946,0.48639455,0.15986395,0.5986394,0.23809524,0.6938776,0.32993197,0.7755102,0.42517006,0.85374147,0.53061223,0.86734694,0.63265306,0.8435374,0.7244898,0.75510204,0.8095238,0.65986395,0.8877551,0.5510204,0.93877554,0.4319728,0.9659864,0.2993197,0.9863946,0.1632653,1.0,0.017006803,0.04761905,0.09863946,0.11564626,0.054421768,0.207483,0.04761905,0.30272108,0.06122449,0.39795917,0.08503401,0.60544217,0.071428575,0.6938776,0.030612245,0.78571427,0.006802721,0.877551,0.0,0.95238096,0.040816326,0.50680274,0.1734694,0.5136054,0.27210885,0.52040815,0.37414965,0.5272109,0.46938777,0.42517006,0.49659863,0.47619048,0.5136054,0.5272109,0.5272109,0.5782313,0.50680274,0.6258503,0.48639455,0.1632653,0.17006803,0.23129252,0.1292517,0.31292516,0.12585033,0.37755102,0.1904762,0.30952382,0.20408164,0.2244898,0.20408164,0.6360544,0.16666667,0.6938776,0.09863946,0.7755102,0.088435374,0.8435374,0.11904762,0.78911567,0.16666667,0.707483,0.1734694,0.34353742,0.5952381,0.414966,0.5952381,0.48639455,0.58843535,0.5340136,0.5986394,0.5782313,0.585034,0.64285713,0.585034,0.71088433,0.585034,0.6496599,0.68707484,0.585034,0.7346939,0.5340136,0.7414966,0.4829932,0.7380952,0.41156462,0.6904762,0.3809524,0.60544217,0.48639455,0.6122449,0.5340136,0.61904764,0.5782313,0.60884356,0.67687076,0.5986394,0.5782313,0.6666667,0.5340136,0.67687076,0.4829932,0.670068
1194,199.0,-1.0,3.0,0.0,0.26132405,0.027874565,0.38327527,0.05574913,0.5017422,0.09756097,0.6167247,0.1533101,0.72473866,0.22299652,0.82229966,0.3066202,0.9094077,0.40418118,0.9860627,0.5052265,1.0,0.6132404,0.9651568,0.70731705,0.8780488,0.79094076,0.77700347,0.8501742,0.66550523,0.88850176,0.5400697,0.90592337,0.41114983,0.912892,0.28222996,0.92334497,0.14982578,0.027874565,0.19860627,0.05574913,0.114982575,0.13240418,0.06968641,0.2195122,0.05923345,0.29965156,0.07665505,0.46341464,0.05574913,0.554007,0.013937282,0.65505224,0.0,0.74912894,0.034843206,0.8118467,0.11149826,0.38675958,0.17073171,0.3902439,0.24738675,0.39372823,0.31707317,0.40069687,0.3902439,0.32752612,0.45296168,0.3728223,0.4599303,0.41811848,0.4703833,0.4703833,0.44599304,0.5191638,0.43205574,0.12543555,0.22996515,0.17770036,0.19512194,0.24041812,0.18815331,0.29965156,0.2195122,0.24390244,0.23344947,0.18118466,0.24041812,0.5261324,0.18466899,0.5783972,0.14285715,0.6445993,0.13240418,0.70034844,0.16027875,0.65156794,0.18118466,0.5888502,0.18815331,0.26132405,0.6097561,0.31358886,0.5609756,0.38675958,0.5365854,0.4390244,0.5400697,0.49825785,0.5226481,0.5923345,0.533101,0.6759582,0.5679442,0.6167247,0.71777004,0.5296167,0.79094076,0.46341464,0.80487806,0.40418118,0.80139375,0.32752612,0.74216026,0.29268292,0.6097561,0.3902439,0.5609756,0.44599304,0.5644599,0.5017422,0.5505226,0.6480836,0.5783972,0.5156794,0.72473866,0.456446,0.73867595,0.39721254,0.73170733
1195,199.0,-1.0,4.0,0.0,0.04797048,0.0,0.18819188,0.014760148,0.3321033,0.025830258,0.47232473,0.051660515,0.6088561,0.10332103,0.73800737,0.17343174,0.8487085,0.25830257,0.9372694,0.36900368,0.9778598,0.48708487,0.9704797,0.6051661,0.90405905,0.7084871,0.8154982,0.7933579,0.704797,0.8560886,0.5793358,0.90774906,0.44649446,0.9594096,0.3099631,1.0,0.15867159,0.051660515,0.044280443,0.12546125,0.0,0.22878228,0.014760148,0.3210332,0.04797048,0.40590405,0.09225092,0.55719554,0.11808118,0.6605166,0.099631,0.76014763,0.09225092,0.8597786,0.10332103,0.9298893,0.16236162,0.4686347,0.18081181,0.45756456,0.2804428,0.44649446,0.38007382,0.43173432,0.48339483,0.32841328,0.5092251,0.37638375,0.53136533,0.42066422,0.55350554,0.47601476,0.5461255,0.53136533,0.53505534,0.14391144,0.12546125,0.20664206,0.10332103,0.2804428,0.11070111,0.33579335,0.17343174,0.26568267,0.17712177,0.19557196,0.16605166,0.6051661,0.20664206,0.67527676,0.16605166,0.74538743,0.17343174,0.80442804,0.21033211,0.74538743,0.23616236,0.6715867,0.22878228,0.22878228,0.6494465,0.29520294,0.6309963,0.36531365,0.6199262,0.41697416,0.6420664,0.4686347,0.63468635,0.5387454,0.6605166,0.601476,0.69741696,0.5276753,0.7675277,0.45387453,0.797048,0.398524,0.7933579,0.34317344,0.7785978,0.2804428,0.7306273,0.25830257,0.65682656,0.36162362,0.6605166,0.4095941,0.67527676,0.46494466,0.67527676,0.5682657,0.69741696,0.46125463,0.72324723,0.40590405,0.72324723,0.35424355,0.7084871
1196,199.0,-1.0,5.0,0.0,0.06382979,0.010638298,0.20921986,0.031914894,0.35106382,0.056737587,0.4858156,0.09929078,0.6134752,0.17730497,0.73049647,0.27659574,0.82624114,0.38297874,0.9078014,0.5035461,0.92907804,0.6205674,0.9078014,0.71631205,0.822695,0.80496454,0.7340425,0.8758865,0.62765956,0.91843975,0.5035461,0.95035464,0.37943262,0.9822695,0.24822696,1.0,0.11347517,0.09219858,0.04964539,0.17730497,0.0035460992,0.27659574,0.0,0.3723404,0.021276595,0.46453902,0.056737587,0.6241135,0.056737587,0.71276593,0.031914894,0.8014184,0.014184397,0.89361703,0.021276595,0.9574468,0.07446808,0.54964536,0.13829787,0.5460993,0.23758866,0.5460993,0.33687943,0.5460993,0.4397163,0.4432624,0.4787234,0.4893617,0.4964539,0.53900707,0.5141844,0.5851064,0.5035461,0.62765956,0.4858156,0.21276596,0.13120568,0.27659574,0.10638298,0.34397164,0.10992908,0.39716312,0.15248227,0.33687943,0.15957446,0.26950353,0.15602838,0.67021275,0.15957446,0.72695035,0.120567374,0.7907801,0.12411348,0.8475177,0.15248227,0.79432625,0.17375886,0.73049647,0.17021276,0.33333334,0.62765956,0.4007092,0.5992908,0.47517732,0.5851064,0.5283688,0.6028369,0.58156025,0.5886525,0.6453901,0.6099291,0.70567375,0.63829786,0.6453901,0.70567375,0.58156025,0.7446808,0.5212766,0.75177306,0.46453902,0.74113476,0.39361703,0.69503546,0.36524823,0.6312057,0.4716312,0.6241135,0.5283688,0.6347518,0.58156025,0.62765956,0.67021275,0.641844,0.58156025,0.67375886,0.5248227,0.68085104,0.4680851,0.67021275
1197,199.0,-1.0,5.0,0.05818182,0.27272728,0.07636364,0.3709091,0.10909091,0.4618182,0.15636364,0.55636364,0.22181818,0.6472727,0.29454544,0.72727275,0.36363637,0.8109091,0.43272728,0.8981818,0.5272727,0.92,0.63272727,0.8981818,0.7418182,0.8181818,0.84363633,0.7236364,0.93454546,0.6109091,0.9890909,0.47636363,1.0,0.32363635,0.98545456,0.16727273,0.96,0.014545455,0.0,0.14545454,0.018181818,0.09818182,0.07272727,0.09090909,0.13454546,0.09818182,0.19636364,0.123636365,0.31636363,0.094545454,0.40363637,0.04,0.5018182,0.0072727273,0.6109091,0.0,0.7163636,0.02909091,0.28,0.19636364,0.29090908,0.28363636,0.29454544,0.37454545,0.3018182,0.46545455,0.27272728,0.51272726,0.3090909,0.53090906,0.35636362,0.5345455,0.40363637,0.5090909,0.44727272,0.48363635,0.083636366,0.21454546,0.11636364,0.17454545,0.17818181,0.16363636,0.23636363,0.21454546,0.18181819,0.23272727,0.123636365,0.24,0.45090908,0.17090909,0.49454546,0.11272727,0.56,0.09818182,0.6290909,0.123636365,0.5781818,0.16363636,0.51272726,0.17454545,0.31636363,0.6545454,0.3309091,0.63272727,0.36363637,0.6109091,0.4,0.61454546,0.44363636,0.59636366,0.5345455,0.6,0.64,0.59272724,0.5672727,0.67636365,0.49454546,0.7236364,0.44363636,0.73454547,0.40363637,0.73454547,0.36,0.71272725,0.34181818,0.6618182,0.37454545,0.6545454,0.4109091,0.6545454,0.45454547,0.64,0.60727274,0.60727274,0.4690909,0.6545454,0.42545456,0.6618182,0.3890909,0.65818185
1176,197.0,-1.0,1.0,0.0,0.088652484,0.028368793,0.22340426,0.06382979,0.34397164,0.095744684,0.4609929,0.15248227,0.56028366,0.24113475,0.641844,0.34042552,0.70567375,0.4432624,0.75886524,0.5425532,0.77304965,0.641844,0.74822694,0.7340425,0.68085104,0.82624114,0.60638297,0.90425533,0.5141844,0.9468085,0.40780142,0.9680851,0.28368795,0.9893617,0.15957446,1.0,0.028368793,0.081560284,0.095744684,0.14893617,0.05319149,0.23758866,0.04964539,0.32978722,0.060283687,0.41489363,0.09219858,0.5851064,0.081560284,0.65957445,0.039007094,0.74822694,0.0070921984,0.84042555,0.0,0.91843975,0.031914894,0.5035461,0.17021276,0.5106383,0.25886524,0.5141844,0.35106382,0.5212766,0.4397163,0.41843972,0.4574468,0.4716312,0.4716312,0.5248227,0.4858156,0.5780142,0.4680851,0.62765956,0.4432624,0.19148937,0.17021276,0.25177306,0.14893617,0.31560284,0.14893617,0.37588653,0.18794326,0.31560284,0.19503546,0.24822696,0.19503546,0.63829786,0.16666667,0.69503546,0.120567374,0.76241136,0.10992908,0.822695,0.12411348,0.77304965,0.15957446,0.70567375,0.17021276,0.31914893,0.5,0.40425533,0.5212766,0.47517732,0.5248227,0.5283688,0.535461,0.5744681,0.5212766,0.64893615,0.5106383,0.73758864,0.4822695,0.65957445,0.5673759,0.5851064,0.6099291,0.5319149,0.61702126,0.4787234,0.6099291,0.40425533,0.5744681,0.35106382,0.5106383,0.4787234,0.54964536,0.5283688,0.56028366,0.5780142,0.54964536,0.70567375,0.5,0.5780142,0.5567376,0.5283688,0.5673759,0.4787234,0.56028366
1177,197.0,-1.0,3.0,0.0,0.26744187,0.034883723,0.4031008,0.08527132,0.5271318,0.12790698,0.64728683,0.18217054,0.75581396,0.26744187,0.8488372,0.375969,0.92248064,0.503876,0.9612403,0.63178295,0.9612403,0.748062,0.9186047,0.82945734,0.8333333,0.8914729,0.73255813,0.9457364,0.624031,0.96899223,0.50775194,0.98062015,0.38372093,0.996124,0.25581396,1.0,0.12403101,0.069767445,0.18604651,0.14341085,0.12015504,0.2364341,0.093023255,0.3372093,0.089147285,0.43410853,0.11627907,0.61627907,0.08139535,0.6976744,0.031007752,0.7868217,0.0,0.87984496,0.003875969,0.9457364,0.054263566,0.54651165,0.21317829,0.55813956,0.30620155,0.5736434,0.39534885,0.58914727,0.4883721,0.48062015,0.5503876,0.5387597,0.56201553,0.5968992,0.56589144,0.64728683,0.5426357,0.68992245,0.5155039,0.19767442,0.27906978,0.25581396,0.23255815,0.32945737,0.22093023,0.39534885,0.2635659,0.33333334,0.28294572,0.2635659,0.29457363,0.6744186,0.22093023,0.72868216,0.15503876,0.79457366,0.14728682,0.85658914,0.17829457,0.81007755,0.20930232,0.7403101,0.22093023,0.38372093,0.6744186,0.4651163,0.64728683,0.5426357,0.627907,0.5968992,0.6356589,0.6511628,0.61627907,0.71705425,0.6124031,0.7868217,0.61627907,0.72868216,0.6744186,0.6744186,0.7131783,0.61627907,0.72868216,0.55813956,0.73255813,0.47674417,0.71705425,0.41860464,0.6744186,0.54651165,0.67054266,0.6007752,0.6744186,0.65891474,0.65891474,0.75581396,0.624031,0.65891474,0.6550388,0.60465115,0.6744186,0.5503876,0.6744186
1178,197.0,-1.0,3.0,0.0,0.18055555,0.013888889,0.3159722,0.038194444,0.4409722,0.0625,0.5625,0.10763889,0.6736111,0.17708333,0.7673611,0.2673611,0.8472222,0.35416666,0.9236111,0.46875,0.9513889,0.5798611,0.9340278,0.6805556,0.8645833,0.78125,0.7951389,0.8576389,0.7013889,0.9097222,0.59375,0.9409722,0.4722222,0.9722222,0.3472222,1.0,0.20833333,0.048611112,0.097222224,0.10763889,0.03125,0.19791667,0.0,0.2986111,0.010416667,0.3888889,0.045138888,0.6423611,0.055555556,0.7326389,0.024305556,0.8298611,0.024305556,0.9166667,0.0625,0.9652778,0.1388889,0.5138889,0.19791667,0.5104167,0.2951389,0.5104167,0.3888889,0.5069444,0.4826389,0.3888889,0.5208333,0.4409722,0.5416667,0.5,0.5625,0.5555556,0.5451389,0.6111111,0.53125,0.15972222,0.20833333,0.22569445,0.17708333,0.2986111,0.18055555,0.36805555,0.2326389,0.2951389,0.24305555,0.21875,0.2361111,0.6493056,0.24305555,0.71875,0.19791667,0.7916667,0.19791667,0.8506944,0.2361111,0.7916667,0.26041666,0.7152778,0.25694445,0.2777778,0.6354167,0.36458334,0.6284722,0.4375,0.6284722,0.48958334,0.6423611,0.5451389,0.6319444,0.6111111,0.6423611,0.6909722,0.6527778,0.6111111,0.7118056,0.5381944,0.7361111,0.4826389,0.7395833,0.42708334,0.7326389,0.3576389,0.7013889,0.3125,0.6423611,0.4340278,0.6631944,0.48958334,0.6736111,0.5416667,0.6701389,0.65625,0.65625,0.5416667,0.6770833,0.4861111,0.6805556,0.43055555,0.6736111
1179,197.0,-1.0,4.0,0.0,0.16602316,0.011583012,0.2972973,0.034749035,0.42471042,0.06177606,0.54826254,0.115830116,0.66023165,0.1891892,0.76061773,0.27413127,0.85328186,0.37451738,0.93822396,0.4903475,0.96525097,0.61003864,0.93822396,0.7104247,0.8648649,0.8069498,0.77220076,0.8841699,0.66023165,0.9266409,0.53667957,0.95366794,0.4054054,0.980695,0.27413127,1.0,0.13127413,0.027027028,0.08494209,0.09266409,0.015444015,0.19305019,0.0038610038,0.28957528,0.019305019,0.3783784,0.057915058,0.5637066,0.057915058,0.65637064,0.015444015,0.7567568,0.0,0.85714287,0.011583012,0.9266409,0.07335907,0.47490346,0.16988418,0.47490346,0.2818533,0.47876447,0.3899614,0.47876447,0.4980695,0.35521236,0.5135135,0.4169884,0.53667957,0.47876447,0.55984557,0.5444015,0.53667957,0.6023166,0.5135135,0.14285715,0.18532819,0.2007722,0.15444015,0.26640928,0.15830116,0.33204633,0.1969112,0.26640928,0.2007722,0.2007722,0.2007722,0.6293436,0.19305019,0.6911197,0.15057915,0.7567568,0.15444015,0.8146718,0.17760618,0.76061773,0.19305019,0.6949807,0.1969112,0.25096524,0.5868726,0.33976835,0.5907336,0.4208494,0.5984556,0.47876447,0.6138996,0.5405405,0.6023166,0.6293436,0.5984556,0.72200775,0.5945946,0.63320464,0.6911197,0.54826254,0.74131274,0.47876447,0.74903476,0.41312742,0.73745173,0.33204633,0.6833977,0.2818533,0.5984556,0.4208494,0.63706565,0.47876447,0.6486486,0.5444015,0.64092666,0.6911197,0.6061776,0.5444015,0.6756757,0.47876447,0.6833977,0.4169884,0.6718147
